,Year,Month,Day,StockName,Positive,Negative,Neutral,Total Tweets
587,2021,8,12,Apple,21.0,5.0,20.0,46.0
588,2021,8,13,Apple,13.0,8.0,22.0,43.0
589,2021,8,14,Apple,6.0,3.0,6.0,15.0
590,2021,8,15,Apple,5.0,4.0,7.0,16.0
591,2021,8,16,Apple,29.0,10.0,31.0,70.0
592,2021,8,17,Apple,16.0,7.0,16.0,39.0
593,2021,8,18,Apple,10.0,11.0,20.0,41.0
594,2021,8,19,Apple,13.0,8.0,24.0,45.0
595,2021,8,20,Apple,15.0,4.0,13.0,32.0
596,2021,8,21,Apple,11.0,1.0,4.0,16.0
597,2021,8,22,Apple,4.0,2.0,7.0,13.0
598,2021,8,23,Apple,14.0,5.0,21.0,40.0
599,2021,8,24,Apple,12.0,5.0,21.0,38.0
600,2021,8,25,Apple,16.0,7.0,18.0,41.0
601,2021,8,26,Apple,13.0,5.0,25.0,43.0
602,2021,8,27,Apple,12.0,3.0,21.0,36.0
603,2021,8,28,Apple,13.0,0.0,11.0,24.0
604,2021,8,29,Apple,7.0,3.0,5.0,15.0
605,2021,8,30,Apple,12.0,9.0,26.0,47.0
606,2021,8,31,Apple,32.0,7.0,28.0,67.0
607,2021,9,1,Apple,28.0,4.0,18.0,50.0
608,2021,9,2,Apple,22.0,5.0,17.0,44.0
609,2021,9,3,Apple,28.0,5.0,26.0,59.0
610,2021,9,4,Apple,11.0,2.0,6.0,19.0
611,2021,9,5,Apple,4.0,1.0,8.0,13.0
612,2021,9,6,Apple,6.0,3.0,11.0,20.0
613,2021,9,7,Apple,25.0,11.0,28.0,64.0
614,2021,9,8,Apple,14.0,8.0,23.0,45.0
615,2021,9,9,Apple,15.0,6.0,12.0,33.0
616,2021,9,10,Apple,22.0,12.0,33.0,67.0
617,2021,9,11,Apple,13.0,6.0,11.0,30.0
618,2021,9,12,Apple,6.0,2.0,10.0,18.0
619,2021,9,13,Apple,30.0,18.0,34.0,82.0
620,2021,9,14,Apple,66.0,16.0,38.0,120.0
621,2021,9,15,Apple,37.0,12.0,27.0,76.0
622,2021,9,16,Apple,19.0,6.0,14.0,39.0
623,2021,9,17,Apple,9.0,8.0,14.0,31.0
624,2021,9,18,Apple,13.0,3.0,5.0,21.0
625,2021,9,19,Apple,12.0,3.0,9.0,24.0
626,2021,9,20,Apple,21.0,13.0,22.0,56.0
